,features,label
59089,"[2.0,735874.0,735908.0,34.0,299.0]",3.0
59090,"[1.0,735866.0,735900.0,34.0,52.0]",1.0
59091,"[4.0,735888.0,735916.0,28.0,88.0]",0.0
59092,"[3.0,735796.0,735828.0,32.0,13.0]",3.0
59093,"[1.0,735893.0,735907.0,14.0,5.0]",3.0
59094,"[4.0,735864.0,735881.0,17.0,502.0]",0.0
59095,"[0.0,735838.0,735850.0,12.0,53.0]",2.0
59096,"[5.0,735891.0,735911.0,20.0,3.0]",2.0
59097,"[4.0,735900.0,735909.0,9.0,60.0]",2.0
59098,"[1.0,735912.0,735942.0,30.0,359.0]",2.0
59099,"[6.0,735819.0,735847.0,28.0,23.0]",1.0
59100,"[6.0,735910.0,735938.0,28.0,47.0]",0.0
59101,"[2.0,735951.0,735978.0,27.0,8.0]",3.0
59102,"[6.0,735881.0,735896.0,15.0,37.0]",0.0
59103,"[0.0,735833.0,735850.0,17.0,9.0]",1.0
59104,"[6.0,735881.0,735889.0,8.0,22.0]",1.0
59105,"[1.0,735964.0,735998.0,34.0,76.0]",2.0
59106,"[1.0,735873.0,735893.0,20.0,141.0]",2.0
59107,"[1.0,735827.0,735858.0,31.0,45.0]",2.0
59108,"[5.0,735827.0,735834.0,7.0,135.0]",2.0
59109,"[5.0,735876.0,735904.0,28.0,0.0]",3.0
59110,"[3.0,735847.0,735849.0,2.0,253.0]",0.0
59111,"[2.0,735862.0,735873.0,11.0,65.0]",2.0
59112,"[0.0,735959.0,735976.0,17.0,157.0]",1.0
59113,"[3.0,735817.0,735835.0,18.0,45.0]",2.0
59114,"[2.0,735916.0,735922.0,6.0,125.0]",1.0
59115,"[0.0,735879.0,735899.0,20.0,4.0]",1.0
59116,"[3.0,735892.0,735912.0,20.0,71.0]",1.0
59117,"[2.0,735841.0,735873.0,32.0,41.0]",3.0
59118,"[5.0,735948.0,735967.0,19.0,85.0]",1.0
59119,"[1.0,735853.0,735865.0,12.0,26.0]",1.0
59120,"[5.0,735921.0,735932.0,11.0,37.0]",2.0
59121,"[1.0,735897.0,735914.0,17.0,2.0]",3.0
59122,"[2.0,735818.0,735852.0,34.0,62.0]",1.0
59123,"[0.0,735807.0,735836.0,29.0,21.0]",3.0
59124,"[3.0,735838.0,735863.0,25.0,3.0]",1.0
59125,"[1.0,735911.0,735935.0,24.0,14.0]",2.0
59126,"[2.0,735815.0,735817.0,2.0,176.0]",0.0
59127,"[1.0,735807.0,735837.0,30.0,31.0]",1.0
59128,"[4.0,735908.0,735916.0,8.0,78.0]",1.0
59129,"[0.0,735861.0,735871.0,10.0,36.0]",0.0
59130,"[3.0,735878.0,735905.0,27.0,70.0]",3.0
59131,"[3.0,735875.0,735898.0,23.0,35.0]",1.0
59132,"[5.0,735925.0,735946.0,21.0,38.0]",3.0
59133,"[2.0,735815.0,735831.0,16.0,45.0]",0.0
59134,"[1.0,735878.0,735879.0,1.0,50.0]",2.0
59135,"[0.0,735827.0,735843.0,16.0,29.0]",1.0
59136,"[5.0,735956.0,735967.0,11.0,0.0]",3.0
59137,"[2.0,735855.0,735880.0,25.0,20.0]",2.0
59138,"[5.0,735874.0,735904.0,30.0,272.0]",3.0
59139,"[5.0,735884.0,735904.0,20.0,42.0]",2.0
59140,"[1.0,735923.0,735928.0,5.0,90.0]",0.0
59141,"[5.0,735892.0,735897.0,5.0,17.0]",1.0
59142,"[6.0,735868.0,735896.0,28.0,50.0]",2.0
59143,"[1.0,735954.0,735977.0,23.0,83.0]",3.0
59144,"[4.0,735929.0,735958.0,29.0,61.0]",2.0
59145,"[0.0,735855.0,735885.0,30.0,38.0]",2.0
59146,"[4.0,735913.0,735916.0,3.0,5.0]",2.0
59147,"[2.0,735885.0,735915.0,30.0,172.0]",1.0
59148,"[0.0,735878.0,735885.0,7.0,73.0]",0.0
59149,"[1.0,735909.0,735928.0,19.0,284.0]",1.0
59150,"[4.0,735848.0,735860.0,12.0,16.0]",2.0
59151,"[0.0,735908.0,735920.0,12.0,27.0]",1.0
59152,"[0.0,735797.0,735829.0,32.0,2.0]",0.0
59153,"[5.0,735838.0,735841.0,3.0,74.0]",2.0
59154,"[1.0,735866.0,735893.0,27.0,15.0]",3.0
59155,"[0.0,735887.0,735920.0,33.0,239.0]",0.0
59156,"[2.0,735797.0,735824.0,27.0,59.0]",2.0
59157,"[1.0,735848.0,735858.0,10.0,90.0]",0.0
59158,"[3.0,735860.0,735863.0,3.0,113.0]",2.0
59159,"[3.0,735801.0,735821.0,20.0,17.0]",2.0
59160,"[4.0,735883.0,735902.0,19.0,149.0]",3.0
59161,"[6.0,735929.0,735945.0,16.0,2.0]",2.0
59162,"[4.0,735959.0,735979.0,20.0,57.0]",0.0
59163,"[1.0,735822.0,735837.0,15.0,167.0]",3.0
59164,"[2.0,735924.0,735929.0,5.0,86.0]",1.0
59165,"[3.0,735821.0,735849.0,28.0,30.0]",1.0
59166,"[3.0,735942.0,735961.0,19.0,313.0]",0.0
59167,"[0.0,735877.0,735899.0,22.0,193.0]",1.0
59168,"[1.0,735868.0,735893.0,25.0,4.0]",1.0
59169,"[3.0,735907.0,735926.0,19.0,2.0]",3.0
59170,"[5.0,735896.0,735918.0,22.0,7.0]",3.0
59171,"[2.0,735826.0,735845.0,19.0,39.0]",3.0
59172,"[4.0,735801.0,735832.0,31.0,50.0]",3.0
59173,"[0.0,735813.0,735815.0,2.0,162.0]",0.0
59174,"[5.0,735904.0,735918.0,14.0,38.0]",0.0
59175,"[2.0,735855.0,735887.0,32.0,34.0]",1.0
59176,"[5.0,735824.0,735834.0,10.0,20.0]",3.0
59177,"[6.0,735880.0,735889.0,9.0,5.0]",2.0
59178,"[2.0,735875.0,735880.0,5.0,24.0]",0.0
59179,"[3.0,735804.0,735835.0,31.0,33.0]",1.0
59180,"[1.0,735818.0,735851.0,33.0,23.0]",2.0
59181,"[5.0,735873.0,735897.0,24.0,23.0]",2.0
59182,"[3.0,735877.0,735905.0,28.0,385.0]",3.0
59183,"[3.0,735889.0,735912.0,23.0,0.0]",3.0
59184,"[4.0,735805.0,735839.0,34.0,154.0]",1.0
59185,"[1.0,735943.0,735977.0,34.0,159.0]",0.0
59186,"[0.0,735878.0,735906.0,28.0,30.0]",1.0
59187,"[4.0,735826.0,735832.0,6.0,61.0]",1.0
59188,"[0.0,735948.0,735969.0,21.0,120.0]",1.0
59189,"[0.0,735964.0,735997.0,33.0,7.0]",0.0
59190,"[1.0,735884.0,735907.0,23.0,94.0]",3.0
59191,"[4.0,735815.0,735832.0,17.0,274.0]",0.0
59192,"[3.0,735899.0,735905.0,6.0,1.0]",2.0
59193,"[5.0,735962.0,735981.0,19.0,60.0]",0.0
59194,"[2.0,735855.0,735859.0,4.0,51.0]",1.0
59195,"[0.0,735951.0,735962.0,11.0,46.0]",1.0
59196,"[5.0,735956.0,735960.0,4.0,106.0]",3.0
59197,"[6.0,735877.0,735896.0,19.0,30.0]",1.0
59198,"[1.0,735856.0,735872.0,16.0,68.0]",1.0
59199,"[4.0,735900.0,735909.0,9.0,23.0]",1.0
59200,"[2.0,735924.0,735943.0,19.0,173.0]",1.0
59201,"[6.0,735944.0,735973.0,29.0,119.0]",1.0
59202,"[1.0,735895.0,735900.0,5.0,15.0]",3.0
59203,"[1.0,735911.0,735942.0,31.0,130.0]",0.0
59204,"[0.0,735897.0,735927.0,30.0,53.0]",3.0
59205,"[0.0,735830.0,735850.0,20.0,76.0]",3.0
59206,"[4.0,735923.0,735944.0,21.0,31.0]",2.0
59207,"[0.0,735866.0,735899.0,33.0,98.0]",3.0
59208,"[5.0,735909.0,735911.0,2.0,126.0]",2.0
59209,"[2.0,735825.0,735852.0,27.0,1.0]",3.0
59210,"[5.0,735897.0,735911.0,14.0,381.0]",2.0
59211,"[1.0,735885.0,735900.0,15.0,98.0]",2.0
59212,"[5.0,735916.0,735918.0,2.0,75.0]",2.0
59213,"[4.0,735831.0,735853.0,22.0,126.0]",0.0
59214,"[6.0,735876.0,735889.0,13.0,290.0]",1.0
59215,"[3.0,735912.0,735919.0,7.0,140.0]",2.0
59216,"[6.0,735916.0,735917.0,1.0,121.0]",2.0
59217,"[0.0,735964.0,735990.0,26.0,5.0]",3.0
59218,"[5.0,735944.0,735967.0,23.0,60.0]",0.0
59219,"[2.0,735814.0,735817.0,3.0,19.0]",2.0
59220,"[0.0,735903.0,735934.0,31.0,23.0]",3.0
59221,"[0.0,735821.0,735843.0,22.0,35.0]",3.0
59222,"[3.0,735803.0,735835.0,32.0,16.0]",2.0
59223,"[6.0,735831.0,735840.0,9.0,57.0]",2.0
59224,"[3.0,735925.0,735940.0,15.0,54.0]",1.0
59225,"[4.0,735946.0,735958.0,12.0,36.0]",3.0
59226,"[0.0,735883.0,735906.0,23.0,94.0]",0.0
59227,"[2.0,735920.0,735922.0,2.0,17.0]",0.0
59228,"[1.0,735960.0,735970.0,10.0,0.0]",3.0
59229,"[4.0,735825.0,735853.0,28.0,1.0]",2.0
59230,"[1.0,735812.0,735837.0,25.0,100.0]",3.0
59231,"[1.0,735942.0,735956.0,14.0,1.0]",1.0
59232,"[6.0,735874.0,735889.0,15.0,17.0]",0.0
59233,"[4.0,735929.0,735937.0,8.0,47.0]",2.0
59234,"[2.0,735848.0,735880.0,32.0,78.0]",2.0
59235,"[2.0,735841.0,735866.0,25.0,71.0]",0.0
59236,"[5.0,735924.0,735925.0,1.0,369.0]",0.0
59237,"[1.0,735800.0,735809.0,9.0,57.0]",2.0
59238,"[0.0,735829.0,735836.0,7.0,7.0]",0.0
59239,"[0.0,735901.0,735906.0,5.0,17.0]",2.0
59240,"[2.0,735906.0,735929.0,23.0,29.0]",2.0
59241,"[1.0,735868.0,735879.0,11.0,9.0]",2.0
59242,"[3.0,735893.0,735926.0,33.0,28.0]",0.0
59243,"[3.0,735848.0,735877.0,29.0,33.0]",1.0
59244,"[4.0,735942.0,735944.0,2.0,23.0]",2.0
59245,"[0.0,735851.0,735871.0,20.0,248.0]",1.0
59246,"[5.0,735909.0,735932.0,23.0,1.0]",0.0
59247,"[0.0,735909.0,735913.0,4.0,2.0]",1.0
59248,"[0.0,735825.0,735850.0,25.0,31.0]",1.0
59249,"[3.0,735812.0,735814.0,2.0,289.0]",1.0
59250,"[6.0,735849.0,735861.0,12.0,10.0]",3.0
59251,"[4.0,735843.0,735860.0,17.0,70.0]",1.0
59252,"[1.0,735957.0,735963.0,6.0,102.0]",0.0
59253,"[4.0,735871.0,735874.0,3.0,20.0]",0.0
59254,"[2.0,735796.0,735810.0,14.0,161.0]",2.0
59255,"[2.0,735902.0,735936.0,34.0,112.0]",1.0
59256,"[4.0,735887.0,735916.0,29.0,15.0]",1.0
59257,"[1.0,735832.0,735844.0,12.0,16.0]",3.0
59258,"[4.0,735921.0,735944.0,23.0,233.0]",0.0
59259,"[5.0,735945.0,735946.0,1.0,419.0]",1.0
59260,"[3.0,735902.0,735905.0,3.0,21.0]",1.0
59261,"[2.0,735914.0,735929.0,15.0,1.0]",3.0
59262,"[6.0,735867.0,735882.0,15.0,22.0]",1.0
59263,"[0.0,735816.0,735836.0,20.0,24.0]",1.0
59264,"[4.0,735916.0,735923.0,7.0,82.0]",0.0
59265,"[1.0,735818.0,735837.0,19.0,10.0]",3.0
59266,"[4.0,735874.0,735888.0,14.0,4.0]",2.0
59267,"[0.0,735827.0,735829.0,2.0,56.0]",2.0
59268,"[1.0,735895.0,735914.0,19.0,26.0]",3.0
59269,"[1.0,735887.0,735914.0,27.0,34.0]",0.0
59270,"[1.0,735818.0,735851.0,33.0,418.0]",2.0
59271,"[0.0,735825.0,735836.0,11.0,6.0]",1.0
59272,"[0.0,735873.0,735899.0,26.0,13.0]",3.0
59273,"[2.0,735886.0,735887.0,1.0,112.0]",2.0
59274,"[4.0,735812.0,735818.0,6.0,22.0]",1.0
59275,"[3.0,735954.0,735982.0,28.0,171.0]",3.0
59276,"[2.0,735911.0,735936.0,25.0,86.0]",1.0
59277,"[4.0,735902.0,735923.0,21.0,69.0]",2.0
59278,"[2.0,735908.0,735922.0,14.0,30.0]",2.0
59279,"[4.0,735916.0,735930.0,14.0,44.0]",3.0
59280,"[3.0,735924.0,735947.0,23.0,50.0]",2.0
59281,"[1.0,735888.0,735921.0,33.0,417.0]",0.0
59282,"[6.0,735866.0,735868.0,2.0,69.0]",3.0
59283,"[3.0,735878.0,735884.0,6.0,0.0]",3.0
59284,"[3.0,735900.0,735905.0,5.0,135.0]",0.0
59285,"[2.0,735864.0,735880.0,16.0,30.0]",1.0
59286,"[4.0,735909.0,735930.0,21.0,310.0]",3.0
59287,"[6.0,735912.0,735924.0,12.0,30.0]",1.0
59288,"[2.0,735804.0,735810.0,6.0,119.0]",0.0
59289,"[3.0,735925.0,735954.0,29.0,101.0]",1.0
59290,"[0.0,735812.0,735836.0,24.0,62.0]",3.0
59291,"[1.0,735868.0,735872.0,4.0,59.0]",2.0
59292,"[3.0,735852.0,735877.0,25.0,4.0]",1.0
59293,"[3.0,735887.0,735912.0,25.0,15.0]",3.0
59294,"[6.0,735901.0,735931.0,30.0,71.0]",0.0
59295,"[1.0,735821.0,735830.0,9.0,47.0]",3.0
59296,"[2.0,735910.0,735936.0,26.0,49.0]",1.0
59297,"[0.0,735943.0,735969.0,26.0,33.0]",2.0
59298,"[4.0,735867.0,735895.0,28.0,65.0]",1.0
59299,"[2.0,735816.0,735817.0,1.0,266.0]",1.0
59300,"[4.0,735886.0,735909.0,23.0,65.0]",1.0
59301,"[5.0,735821.0,735848.0,27.0,9.0]",3.0
59302,"[3.0,735897.0,735926.0,29.0,57.0]",2.0
59303,"[4.0,735917.0,735937.0,20.0,86.0]",1.0
59304,"[5.0,735948.0,735953.0,5.0,58.0]",3.0
59305,"[0.0,735851.0,735885.0,34.0,23.0]",0.0
59306,"[4.0,735813.0,735839.0,26.0,66.0]",2.0
59307,"[0.0,735903.0,735913.0,10.0,36.0]",2.0
59308,"[0.0,735902.0,735913.0,11.0,19.0]",1.0
59309,"[5.0,735817.0,735848.0,31.0,100.0]",2.0
59310,"[2.0,735956.0,735964.0,8.0,89.0]",0.0
59311,"[1.0,735809.0,735816.0,7.0,42.0]",1.0
59312,"[6.0,735879.0,735882.0,3.0,235.0]",3.0
59313,"[5.0,735812.0,735834.0,22.0,10.0]",3.0
59314,"[6.0,735922.0,735924.0,2.0,63.0]",1.0
59315,"[2.0,735962.0,735992.0,30.0,5.0]",3.0
59316,"[2.0,735875.0,735887.0,12.0,21.0]",1.0
59317,"[0.0,735946.0,735969.0,23.0,25.0]",2.0
59318,"[4.0,735949.0,735958.0,9.0,69.0]",3.0
59319,"[0.0,735906.0,735913.0,7.0,55.0]",2.0
59320,"[5.0,735874.0,735904.0,30.0,19.0]",2.0
59321,"[6.0,735827.0,735847.0,20.0,43.0]",1.0
59322,"[1.0,735872.0,735886.0,14.0,59.0]",2.0
59323,"[5.0,735796.0,735799.0,3.0,82.0]",2.0
59324,"[0.0,735847.0,735857.0,10.0,252.0]",2.0
59325,"[0.0,735959.0,735962.0,3.0,3.0]",1.0
59326,"[0.0,735868.0,735885.0,17.0,65.0]",0.0
59327,"[2.0,735893.0,735894.0,1.0,6.0]",3.0
59328,"[1.0,735826.0,735830.0,4.0,40.0]",0.0
59329,"[2.0,735849.0,735852.0,3.0,0.0]",0.0
59330,"[1.0,735885.0,735914.0,29.0,0.0]",1.0
59331,"[3.0,735865.0,735891.0,26.0,53.0]",2.0
59332,"[5.0,735918.0,735925.0,7.0,15.0]",3.0
59333,"[3.0,735931.0,735940.0,9.0,38.0]",2.0
59334,"[3.0,735841.0,735856.0,15.0,59.0]",1.0
59335,"[5.0,735849.0,735855.0,6.0,87.0]",2.0
59336,"[6.0,735895.0,735924.0,29.0,50.0]",0.0
59337,"[6.0,735807.0,735840.0,33.0,93.0]",2.0
59338,"[0.0,735953.0,735969.0,16.0,14.0]",1.0
59339,"[3.0,735898.0,735926.0,28.0,28.0]",0.0
59340,"[6.0,735944.0,735959.0,15.0,39.0]",3.0
59341,"[5.0,735836.0,735869.0,33.0,175.0]",2.0
59342,"[1.0,735814.0,735830.0,16.0,31.0]",1.0
59343,"[2.0,735815.0,735845.0,30.0,30.0]",1.0
59344,"[1.0,735959.0,735963.0,4.0,268.0]",2.0
59345,"[4.0,735866.0,735895.0,29.0,65.0]",1.0
59346,"[1.0,735889.0,735900.0,11.0,72.0]",1.0
59347,"[1.0,735845.0,735851.0,6.0,0.0]",3.0
59348,"[0.0,735921.0,735941.0,20.0,62.0]",3.0
59349,"[1.0,735893.0,735907.0,14.0,24.0]",2.0
59350,"[5.0,735951.0,735981.0,30.0,87.0]",1.0
59351,"[5.0,735890.0,735897.0,7.0,0.0]",3.0
59352,"[6.0,735874.0,735889.0,15.0,35.0]",0.0
59353,"[3.0,735909.0,735933.0,24.0,0.0]",3.0
59354,"[4.0,735831.0,735860.0,29.0,18.0]",1.0
59355,"[5.0,735882.0,735883.0,1.0,54.0]",3.0
59356,"[2.0,735909.0,735929.0,20.0,21.0]",2.0
59357,"[6.0,735797.0,735805.0,8.0,84.0]",0.0
59358,"[1.0,735827.0,735858.0,31.0,48.0]",2.0
59359,"[1.0,735908.0,735935.0,27.0,141.0]",2.0
59360,"[3.0,735953.0,735975.0,22.0,2.0]",3.0
59361,"[1.0,735878.0,735900.0,22.0,47.0]",3.0
59362,"[0.0,735875.0,735899.0,24.0,104.0]",1.0
59363,"[0.0,735816.0,735822.0,6.0,26.0]",1.0
59364,"[5.0,735874.0,735876.0,2.0,21.0]",2.0
59365,"[2.0,735909.0,735922.0,13.0,21.0]",1.0
59366,"[2.0,735916.0,735922.0,6.0,22.0]",2.0
59367,"[0.0,735879.0,735899.0,20.0,25.0]",2.0
59368,"[2.0,735805.0,735838.0,33.0,53.0]",0.0
59369,"[3.0,735931.0,735961.0,30.0,82.0]",2.0
59370,"[2.0,735800.0,735824.0,24.0,192.0]",1.0
59371,"[3.0,735849.0,735877.0,28.0,129.0]",1.0
59372,"[1.0,735818.0,735823.0,5.0,19.0]",1.0
59373,"[0.0,735847.0,735857.0,10.0,92.0]",2.0
59374,"[6.0,735888.0,735910.0,22.0,342.0]",1.0
59375,"[2.0,735861.0,735894.0,33.0,79.0]",2.0
59376,"[1.0,735852.0,735872.0,20.0,104.0]",1.0
59377,"[2.0,735837.0,735859.0,22.0,15.0]",0.0
59378,"[3.0,735839.0,735863.0,24.0,0.0]",2.0
59379,"[5.0,735804.0,735806.0,2.0,22.0]",2.0
59380,"[3.0,735903.0,735919.0,16.0,71.0]",1.0
59381,"[6.0,735895.0,735896.0,1.0,157.0]",2.0
59382,"[5.0,735816.0,735834.0,18.0,178.0]",1.0
59383,"[6.0,735877.0,735896.0,19.0,287.0]",2.0
59384,"[4.0,735889.0,735895.0,6.0,9.0]",1.0
59385,"[3.0,735947.0,735954.0,7.0,25.0]",2.0
59386,"[0.0,735912.0,735920.0,8.0,37.0]",1.0
59387,"[2.0,735880.0,735908.0,28.0,48.0]",0.0
59388,"[2.0,735900.0,735922.0,22.0,77.0]",0.0
59389,"[3.0,735875.0,735898.0,23.0,30.0]",1.0
59390,"[0.0,735804.0,735822.0,18.0,6.0]",1.0
59391,"[1.0,735878.0,735879.0,1.0,73.0]",1.0
59392,"[4.0,735796.0,735825.0,29.0,103.0]",1.0
59393,"[3.0,735897.0,735912.0,15.0,84.0]",2.0
59394,"[1.0,735826.0,735858.0,32.0,11.0]",1.0
59395,"[0.0,735862.0,735885.0,23.0,112.0]",2.0
59396,"[1.0,735801.0,735830.0,29.0,161.0]",3.0
59397,"[0.0,735897.0,735906.0,9.0,55.0]",0.0
59398,"[0.0,735887.0,735913.0,26.0,119.0]",1.0
59399,"[4.0,735914.0,735930.0,16.0,112.0]",1.0
59400,"[0.0,735855.0,735885.0,30.0,3.0]",1.0
59401,"[3.0,735954.0,735982.0,28.0,52.0]",0.0
59402,"[0.0,735954.0,735955.0,1.0,137.0]",0.0
59403,"[1.0,735895.0,735928.0,33.0,3.0]",1.0
59404,"[1.0,735826.0,735830.0,4.0,308.0]",1.0
59405,"[5.0,735864.0,735883.0,19.0,14.0]",3.0
59406,"[3.0,735907.0,735919.0,12.0,23.0]",2.0
59407,"[0.0,735813.0,735829.0,16.0,3.0]",0.0
59408,"[0.0,735895.0,735899.0,4.0,90.0]",1.0
59409,"[4.0,735838.0,735853.0,15.0,34.0]",1.0
59410,"[3.0,735861.0,735891.0,30.0,33.0]",2.0
59411,"[2.0,735912.0,735929.0,17.0,88.0]",1.0
59412,"[1.0,735899.0,735928.0,29.0,39.0]",2.0
59413,"[6.0,735876.0,735889.0,13.0,35.0]",1.0
59414,"[5.0,735852.0,735883.0,31.0,74.0]",2.0
59415,"[2.0,735883.0,735908.0,25.0,55.0]",1.0
59416,"[2.0,735946.0,735957.0,11.0,42.0]",1.0
59417,"[4.0,735922.0,735944.0,22.0,18.0]",2.0
59418,"[3.0,735860.0,735863.0,3.0,108.0]",2.0
59419,"[2.0,735862.0,735894.0,32.0,128.0]",1.0
59420,"[0.0,735868.0,735899.0,31.0,12.0]",3.0
59421,"[6.0,735862.0,735896.0,34.0,17.0]",1.0
59422,"[3.0,735848.0,735856.0,8.0,29.0]",1.0
59423,"[2.0,735814.0,735845.0,31.0,93.0]",1.0
59424,"[6.0,735802.0,735805.0,3.0,13.0]",3.0
59425,"[2.0,735894.0,735915.0,21.0,62.0]",2.0
59426,"[4.0,735859.0,735888.0,29.0,9.0]",1.0
59427,"[4.0,735949.0,735965.0,16.0,8.0]",3.0
59428,"[0.0,735912.0,735941.0,29.0,21.0]",2.0
59429,"[4.0,735828.0,735846.0,18.0,33.0]",1.0
59430,"[5.0,735867.0,735883.0,16.0,22.0]",1.0
59431,"[6.0,735942.0,735966.0,24.0,8.0]",3.0
59432,"[1.0,735904.0,735935.0,31.0,179.0]",3.0
59433,"[0.0,735864.0,735892.0,28.0,13.0]",3.0
59434,"[1.0,735884.0,735914.0,30.0,59.0]",2.0
59435,"[5.0,735837.0,735841.0,4.0,66.0]",0.0
59436,"[0.0,735802.0,735822.0,20.0,40.0]",0.0
59437,"[0.0,735946.0,735948.0,2.0,97.0]",3.0
59438,"[0.0,735826.0,735829.0,3.0,69.0]",1.0
59439,"[5.0,735873.0,735897.0,24.0,50.0]",1.0
59440,"[4.0,735900.0,735923.0,23.0,81.0]",2.0
59441,"[1.0,735805.0,735837.0,32.0,4.0]",1.0
59442,"[1.0,735846.0,735872.0,26.0,56.0]",3.0
59443,"[5.0,735894.0,735925.0,31.0,3.0]",0.0
59444,"[2.0,735858.0,735887.0,29.0,45.0]",0.0
59445,"[3.0,735892.0,735912.0,20.0,20.0]",1.0
59446,"[6.0,735874.0,735875.0,1.0,228.0]",1.0
59447,"[4.0,735862.0,735888.0,26.0,12.0]",1.0
59448,"[1.0,735958.0,735984.0,26.0,119.0]",1.0
59449,"[2.0,735910.0,735943.0,33.0,181.0]",2.0
59450,"[5.0,735887.0,735911.0,24.0,219.0]",1.0
59451,"[4.0,735871.0,735874.0,3.0,277.0]",2.0
59452,"[6.0,735902.0,735931.0,29.0,62.0]",0.0
59453,"[6.0,735886.0,735917.0,31.0,48.0]",0.0
59454,"[6.0,735816.0,735819.0,3.0,12.0]",3.0
59455,"[2.0,735838.0,735866.0,28.0,5.0]",2.0
59456,"[6.0,735885.0,735910.0,25.0,22.0]",1.0
59457,"[4.0,735819.0,735846.0,27.0,23.0]",3.0
59458,"[1.0,735893.0,735921.0,28.0,30.0]",2.0
59459,"[1.0,735796.0,735809.0,13.0,59.0]",3.0
59460,"[1.0,735829.0,735858.0,29.0,29.0]",3.0
59461,"[0.0,735822.0,735850.0,28.0,7.0]",0.0
59462,"[6.0,735846.0,735868.0,22.0,324.0]",1.0
59463,"[2.0,735871.0,735880.0,9.0,157.0]",1.0
59464,"[1.0,735807.0,735823.0,16.0,18.0]",2.0
59465,"[4.0,735842.0,735846.0,4.0,19.0]",2.0
59466,"[3.0,735868.0,735884.0,16.0,15.0]",1.0
59467,"[5.0,735912.0,735925.0,13.0,159.0]",3.0
59468,"[0.0,735884.0,735906.0,22.0,64.0]",0.0
59469,"[5.0,735900.0,735925.0,25.0,16.0]",1.0
59470,"[1.0,735828.0,735844.0,16.0,113.0]",2.0
59471,"[0.0,735888.0,735892.0,4.0,3.0]",2.0
59472,"[0.0,735809.0,735829.0,20.0,12.0]",3.0
59473,"[0.0,735832.0,735864.0,32.0,100.0]",1.0
59474,"[3.0,735911.0,735933.0,22.0,4.0]",0.0
59475,"[3.0,735960.0,735961.0,1.0,357.0]",2.0
59476,"[0.0,735891.0,735920.0,29.0,44.0]",3.0
59477,"[4.0,735914.0,735930.0,16.0,1.0]",0.0
59478,"[3.0,735868.0,735877.0,9.0,74.0]",1.0
59479,"[6.0,735854.0,735868.0,14.0,106.0]",0.0
59480,"[4.0,735904.0,735909.0,5.0,23.0]",1.0
59481,"[0.0,735825.0,735843.0,18.0,28.0]",1.0
59482,"[1.0,735853.0,735886.0,33.0,26.0]",3.0
59483,"[2.0,735931.0,735964.0,33.0,160.0]",3.0
59484,"[4.0,735831.0,735839.0,8.0,46.0]",2.0
59485,"[6.0,735830.0,735854.0,24.0,24.0]",0.0
59486,"[0.0,735849.0,735857.0,8.0,46.0]",0.0
59487,"[4.0,735905.0,735937.0,32.0,15.0]",1.0
59488,"[4.0,735852.0,735860.0,8.0,248.0]",1.0
59489,"[1.0,735838.0,735844.0,6.0,38.0]",0.0
59490,"[2.0,735886.0,735915.0,29.0,65.0]",2.0
59491,"[0.0,735837.0,735850.0,13.0,53.0]",2.0
59492,"[1.0,735877.0,735886.0,9.0,34.0]",3.0
59493,"[4.0,735903.0,735937.0,34.0,88.0]",0.0
59494,"[6.0,735951.0,735952.0,1.0,115.0]",3.0
59495,"[4.0,735922.0,735923.0,1.0,129.0]",0.0
59496,"[1.0,735800.0,735830.0,30.0,34.0]",3.0
59497,"[4.0,735806.0,735811.0,5.0,42.0]",0.0
59498,"[2.0,735816.0,735817.0,1.0,11.0]",0.0
59499,"[2.0,735949.0,735950.0,1.0,329.0]",2.0
59500,"[3.0,735912.0,735919.0,7.0,299.0]",3.0
59501,"[5.0,735855.0,735862.0,7.0,100.0]",2.0
59502,"[2.0,735866.0,735894.0,28.0,135.0]",1.0
59503,"[4.0,735895.0,735909.0,14.0,23.0]",1.0
59504,"[2.0,735920.0,735950.0,30.0,51.0]",3.0
59505,"[3.0,735850.0,735877.0,27.0,13.0]",1.0
59506,"[2.0,735930.0,735950.0,20.0,52.0]",3.0
59507,"[3.0,735921.0,735933.0,12.0,76.0]",1.0
59508,"[5.0,735924.0,735925.0,1.0,340.0]",1.0
59509,"[2.0,735873.0,735880.0,7.0,157.0]",1.0
59510,"[0.0,735928.0,735941.0,13.0,32.0]",1.0
59511,"[6.0,735909.0,735924.0,15.0,17.0]",0.0
59512,"[0.0,735870.0,735871.0,1.0,46.0]",1.0
59513,"[6.0,735862.0,735889.0,27.0,1.0]",0.0
59514,"[0.0,735942.0,735976.0,34.0,83.0]",0.0
59515,"[6.0,735873.0,735896.0,23.0,34.0]",1.0
59516,"[2.0,735840.0,735852.0,12.0,5.0]",1.0
59517,"[3.0,735826.0,735828.0,2.0,36.0]",2.0
59518,"[3.0,735830.0,735835.0,5.0,10.0]",0.0
59519,"[2.0,735864.0,735873.0,9.0,49.0]",1.0
59520,"[2.0,735821.0,735824.0,3.0,104.0]",1.0
59521,"[6.0,735824.0,735854.0,30.0,115.0]",0.0
59522,"[4.0,735833.0,735867.0,34.0,117.0]",1.0
59523,"[4.0,735893.0,735909.0,16.0,22.0]",1.0
59524,"[6.0,735828.0,735840.0,12.0,1.0]",0.0
59525,"[1.0,735953.0,735984.0,31.0,50.0]",1.0
